Chr13	103400000	104400000	148511
Chr07	61000000	62000000	15621
Chr13	103600000	104600000	157812
Chr07	61200000	62200000	15621
Chr07	61400000	62400000	23402
Chr07	61600000	62600000	7781
Chr03	23800000	24800000	0
Chr03	24000000	25000000	17889
Chr03	24200000	25200000	34621
Chr02	17800000	18800000	77037
Chr03	24400000	25400000	46085
Chr02	18000000	19000000	77037
Chr03	24600000	25600000	214227
Chr02	18200000	19200000	63103
Chr03	24800000	25800000	257902
Chr02	18400000	19400000	63103
Chr03	25000000	26000000	240013
Chr02	18600000	19600000	63103
Chr03	25200000	26200000	223281
Chr02	18800000	19800000	0
Chr03	25400000	26400000	211817
Chr02	19000000	20000000	6348
Chr03	25600000	26600000	57086
Chr02	19200000	20200000	21192
Chr02	19400000	20400000	49600
Chr02	19600000	20600000	49600
Chr08	73800000	74800000	14445
Chr08	74000000	75000000	36635
Chr08	74200000	75200000	22190
Chr08	74400000	75400000	110428
Chr08	74600000	75600000	119251
Chr08	74800000	75800000	119251
Chr08	75000000	76000000	97061
Chr08	75200000	76200000	181444
Chr08	75400000	76400000	98571
Chr08	75600000	76600000	89748
Chr10	77800000	78800000	64557
Chr10	78000000	79000000	64557
Chr10	78200000	79200000	64557
Chr10	78400000	79400000	64557
Chr10	78600000	79600000	0
Chr10	78800000	79800000	0
Chr10	79000000	80000000	4219
Chr10	79200000	80200000	23144
Chr10	79400000	80400000	30059
Chr10	79600000	80600000	58281
Chr04	37800000	38800000	100965
Chr04	38000000	39000000	119366
Chr04	38200000	39200000	20222
Chr04	38400000	39400000	20222
Chr04	38600000	39600000	18401
Chr04	38800000	39800000	53155
Chr04	39000000	40000000	47343
Chr04	39200000	40200000	51765
Chr13	103800000	104800000	27593
Chr04	39400000	40400000	74689
Chr13	104000000	105000000	185759
Chr04	39600000	40600000	94987
Chr13	104200000	105200000	177378
Chr07	61800000	62800000	66254
Chr13	104400000	105400000	288162
Chr07	62000000	63000000	66254
Chr13	104600000	105600000	299300
Chr07	62200000	63200000	66254
Chr13	104800000	105800000	315648
Chr07	62400000	63400000	58473
Chr13	105000000	106000000	223476
Chr07	62600000	63600000	58473
Chr13	105200000	106200000	324633
Chr07	62800000	63800000	0
Chr13	105400000	106400000	217841
Chr07	63000000	64000000	27283
Chr13	105600000	106600000	195188
Chr07	63200000	64200000	27283
Chr07	63400000	64400000	27283
Chr07	63600000	64600000	27283
Chr03	25800000	26800000	13411
Chr03	26000000	27000000	13411
Chr03	26200000	27200000	13411
Chr03	26400000	27400000	46505
Chr03	26600000	27600000	78144
Chr03	26800000	27800000	146460
Chr03	27000000	28000000	222269
