Chr03	23800000	24800000	302587
Chr03	24000000	25000000	123469
Chr03	24200000	25200000	17973
Chr02	17800000	18800000	139989
Chr03	24400000	25400000	38175
Chr02	18000000	19000000	138414
Chr03	24600000	25600000	40973
Chr02	18200000	19200000	177223
Chr03	24800000	25800000	34607
Chr02	18400000	19400000	186711
Chr03	25000000	26000000	27586
Chr02	18600000	19600000	144560
Chr03	25200000	26200000	53649
Chr02	18800000	19800000	172864
Chr03	25400000	26400000	53649
Chr02	19000000	20000000	234301
Chr03	25600000	26600000	36300
Chr02	19200000	20200000	273485
Chr02	19400000	20400000	256029
Chr02	19600000	20600000	283205
Chr04	37800000	38800000	119386
Chr04	38000000	39000000	135200
Chr04	38200000	39200000	147777
Chr04	38400000	39400000	141583
Chr04	38600000	39600000	126035
Chr04	38800000	39800000	150344
Chr04	39000000	40000000	128919
Chr04	39200000	40200000	167171
Chr04	39400000	40400000	198769
Chr04	39600000	40600000	202875
Chr03	25800000	26800000	36705
Chr03	26000000	27000000	48950
Chr03	26200000	27200000	37586
Chr03	26400000	27400000	41434
Chr03	26600000	27600000	165090
Chr03	26800000	27800000	185774
Chr03	27000000	28000000	176358
Chr03	27200000	28200000	200020
Chr03	27400000	28400000	215967
Chr03	27600000	28600000	86660
Chr03	27800000	28800000	79091
Chr03	28000000	29000000	77783
Chr03	28200000	29200000	39476
Chr03	28400000	29400000	43292
Chr03	28600000	29600000	87464
Chr09	1800000	2800000	1348770
Chr03	28800000	29800000	135169
Chr09	2000000	3000000	1317954
Chr03	29000000	30000000	181828
Chr09	2200000	3200000	1306290
Chr03	29200000	30200000	226353
Chr09	2400000	3400000	1295303
Chr03	29400000	30400000	216986
Chr09	2600000	3600000	1334869
Chr03	29600000	30600000	431526
Chr09	2800000	3800000	1287381
Chr09	3000000	4000000	1317075
Chr09	3200000	4200000	1303322
Chr09	3400000	4400000	1250749
Chr09	3600000	4600000	1216750
Chr03	29800000	30800000	401039
Chr03	30000000	31000000	486619
Chr03	30200000	31200000	597300
Chr03	30400000	31400000	662751
Chr03	30600000	31600000	423431
Chr03	30800000	31800000	415767
Chr09	3800000	4800000	1168154
Chr03	31000000	32000000	300514
Chr09	4000000	5000000	1485153
Chr03	31200000	32200000	145316
Chr09	4200000	5200000	1473399
Chr03	31400000	32400000	114027
Chr09	4400000	5400000	1482783
Chr03	31600000	32600000	104454
Chr09	4600000	5600000	1402830
Chr09	4800000	5800000	1484763
Chr09	5000000	6000000	1338265
Chr09	5200000	6200000	1375964
Chr09	5400000	6400000	1416480
Chr09	5600000	6600000	1493280
Chr02	19800000	20800000	273832
Chr02	20000000	21000000	288398
Chr02	20200000	21200000	235395
Chr02	20400000	21400000	209754
Chr13	1800000	2800000	981865
Chr02	20600000	21600000	238916
Chr13	2000000	3000000	910834
Chr02	20800000	21800000	229285
Chr13	2200000	3200000	982386
Chr02	21000000	22000000	138945
Chr13	2400000	3400000	925851
Chr02	21200000	22200000	111274
Chr13	2600000	3600000	740090
Chr02	21400000	22400000	147964
Chr13	2800000	3800000	731567
Chr02	21600000	22600000	85474
Chr13	3000000	4000000	708266
Chr13	3200000	4200000	616040
Chr13	3400000	4400000	597706
Chr13	3600000	4600000	659983
Chr03	31800000	32800000	153426
Chr03	32000000	33000000	200343
Chr03	32200000	33200000	265426
Chr03	32400000	33400000	411332
Chr03	32600000	33600000	431092
Chr09	5800000	6800000	1402189
Chr03	32800000	33800000	371968
Chr09	6000000	7000000	1091339
Chr03	33000000	34000000	408713
Chr09	6200000	7200000	1070719
Chr03	33200000	34200000	441536
Chr09	6400000	7400000	1058884
Chr03	33400000	34400000	328122
Chr09	6600000	7600000	1224570
Chr03	33600000	34600000	397597
Chr09	6800000	7800000	1399505
Chr09	7000000	8000000	1585790
Chr09	7200000	8200000	1601812
Chr09	7400000	8400000	1642387
Chr09	7600000	8600000	1597429
Chr02	21800000	22800000	62733
Chr02	22000000	23000000	111858
Chr02	22200000	23200000	204402
Chr02	22400000	23400000	223838
Chr13	3800000	4800000	526588
Chr02	22600000	23600000	278423
