Chr03	23800000	24800000	920911
Chr03	24000000	25000000	944611
Chr03	24200000	25200000	966903
Chr02	17800000	18800000	739893
Chr03	24400000	25400000	960030
Chr02	18000000	19000000	787634
Chr03	24600000	25600000	937442
Chr02	18200000	19200000	777209
Chr03	24800000	25800000	950435
Chr02	18400000	19400000	764890
Chr03	25000000	26000000	970120
Chr02	18600000	19600000	803069
Chr03	25200000	26200000	957920
Chr02	18800000	19800000	764677
Chr03	25400000	26400000	941506
Chr02	19000000	20000000	747608
Chr03	25600000	26600000	949488
Chr02	19200000	20200000	752706
Chr02	19400000	20400000	767692
Chr02	19600000	20600000	705845
Chr04	37800000	38800000	794940
Chr04	38000000	39000000	782109
Chr04	38200000	39200000	763390
Chr04	38400000	39400000	753796
Chr04	38600000	39600000	757805
Chr04	38800000	39800000	748208
Chr04	39000000	40000000	748197
Chr04	39200000	40200000	753156
Chr04	39400000	40400000	727164
Chr04	39600000	40600000	753463
Chr03	25800000	26800000	945700
Chr03	26000000	27000000	918828
Chr03	26200000	27200000	910244
Chr03	26400000	27400000	907327
Chr03	26600000	27600000	896133
Chr03	26800000	27800000	849554
Chr03	27000000	28000000	863784
Chr03	27200000	28200000	834668
Chr03	27400000	28400000	814115
Chr03	27600000	28600000	839546
Chr03	27800000	28800000	894637
Chr03	28000000	29000000	904823
Chr03	28200000	29200000	934755
Chr03	28400000	29400000	962404
Chr03	28600000	29600000	899791
Chr09	1800000	2800000	218680
Chr03	28800000	29800000	852933
Chr09	2000000	3000000	208946
Chr03	29000000	30000000	815701
Chr09	2200000	3200000	226527
Chr03	29200000	30200000	754429
Chr09	2400000	3400000	250482
Chr03	29400000	30400000	743135
Chr09	2600000	3600000	243239
Chr03	29600000	30600000	712982
Chr09	2800000	3800000	228787
Chr09	3000000	4000000	251248
Chr09	3200000	4200000	222414
Chr09	3400000	4400000	196934
Chr09	3600000	4600000	190979
Chr03	29800000	30800000	704663
Chr03	30000000	31000000	671985
Chr03	30200000	31200000	659396
Chr03	30400000	31400000	649793
Chr03	30600000	31600000	707948
Chr03	30800000	31800000	718949
Chr09	3800000	4800000	199716
Chr03	31000000	32000000	753865
Chr09	4000000	5000000	183154
Chr03	31200000	32200000	803116
Chr09	4200000	5200000	210013
Chr03	31400000	32400000	794312
Chr09	4400000	5400000	227401
Chr03	31600000	32600000	793584
Chr09	4600000	5600000	259066
Chr09	4800000	5800000	251763
Chr09	5000000	6000000	266513
Chr09	5200000	6200000	257776
Chr09	5400000	6400000	245697
Chr09	5600000	6600000	245281
Chr02	19800000	20800000	700182
Chr02	20000000	21000000	705418
Chr02	20200000	21200000	718698
Chr02	20400000	21400000	719902
Chr13	1800000	2800000	372155
Chr02	20600000	21600000	746324
Chr13	2000000	3000000	373170
Chr02	20800000	21800000	802698
Chr13	2200000	3200000	385554
Chr02	21000000	22000000	834478
Chr13	2400000	3400000	417325
Chr02	21200000	22200000	858183
Chr13	2600000	3600000	485927
Chr02	21400000	22400000	865023
Chr13	2800000	3800000	516447
Chr02	21600000	22600000	867460
Chr13	3000000	4000000	504276
Chr13	3200000	4200000	513868
Chr13	3400000	4400000	511657
Chr13	3600000	4600000	470780
Chr03	31800000	32800000	777145
Chr03	32000000	33000000	772161
Chr03	32200000	33200000	752095
Chr03	32400000	33400000	726155
Chr03	32600000	33600000	703109
Chr09	5800000	6800000	264182
Chr03	32800000	33800000	749077
Chr09	6000000	7000000	269314
Chr03	33000000	34000000	725882
Chr09	6200000	7200000	274811
Chr03	33200000	34200000	728813
Chr09	6400000	7400000	283777
Chr03	33400000	34400000	740154
Chr09	6600000	7600000	284730
Chr03	33600000	34600000	717596
Chr09	6800000	7800000	285553
Chr09	7000000	8000000	282581
Chr09	7200000	8200000	262199
Chr09	7400000	8400000	264573
Chr09	7600000	8600000	241945
Chr02	21800000	22800000	834942
Chr02	22000000	23000000	812120
Chr02	22200000	23200000	768875
Chr02	22400000	23400000	750330
Chr13	3800000	4800000	488563
Chr02	22600000	23600000	761567
Chr13	4000000	5000000	527632
Chr02	22800000	23800000	796700
Chr13	4200000	5200000	553667
Chr02	23000000	24000000	808055
Chr13	4400000	5400000	592884
Chr02	23200000	24200000	824622
Chr13	4600000	5600000	616603
Chr02	23400000	24400000	859182
Chr13	4800000	5800000	631667
Chr02	23600000	24600000	855512
Chr13	5000000	6000000	695201
Chr13	5200000	6200000	741422
Chr13	5400000	6400000	750406
Chr13	5600000	6600000	771813
Chr03	33800000	34800000	675991
Chr03	34000000	35000000	702106
Chr03	34200000	35200000	692376
Chr03	34400000	35400000	706304
Chr03	34600000	35600000	726524
Chr09	7800000	8800000	220804
Chr03	34800000	35800000	705710
Chr09	8000000	9000000	218493
Chr03	35000000	36000000	676447
Chr09	8200000	9200000	272525
Chr03	35200000	36200000	671100
Chr09	8400000	9400000	279028
Chr03	35400000	36400000	660701
Chr09	8600000	9600000	283900
Chr03	35600000	36600000	679049
Chr09	8800000	9800000	298005
Chr09	9000000	10000000	291667
Chr09	9200000	10200000	253183
Chr09	9400000	10400000	236834
Chr09	9600000	10600000	255069
Chr02	23800000	24800000	820793
Chr02	24000000	25000000	813021
Chr02	24200000	25200000	833029
Chr02	24400000	25400000	825295
Chr13	5800000	6800000	740086
