Chr03	23800000	24800000	80764
Chr03	24000000	25000000	42226
Chr03	24200000	25200000	17973
Chr02	17800000	18800000	59201
Chr03	24400000	25400000	38175
Chr02	18000000	19000000	54222
Chr03	24600000	25600000	40973
Chr02	18200000	19200000	62926
Chr03	24800000	25800000	34607
Chr02	18400000	19400000	68737
Chr03	25000000	26000000	27586
Chr02	18600000	19600000	63950
Chr03	25200000	26200000	37164
Chr02	18800000	19800000	80040
Chr03	25400000	26400000	37164
Chr02	19000000	20000000	104212
Chr03	25600000	26600000	17013
Chr02	19200000	20200000	123015
Chr02	19400000	20400000	115001
Chr02	19600000	20600000	128302
Chr04	37800000	38800000	64835
Chr04	38000000	39000000	73333
Chr04	38200000	39200000	81423
Chr04	38400000	39400000	79677
Chr04	38600000	39600000	86095
Chr04	38800000	39800000	93442
Chr04	39000000	40000000	83229
Chr04	39200000	40200000	83572
Chr04	39400000	40400000	96500
Chr04	39600000	40600000	85735
Chr03	25800000	26800000	17418
Chr03	26000000	27000000	29663
Chr03	26200000	27200000	22382
Chr03	26400000	27400000	26230
Chr03	26600000	27600000	52756
Chr03	26800000	27800000	66643
Chr03	27000000	28000000	57227
Chr03	27200000	28200000	74669
Chr03	27400000	28400000	82054
Chr03	27600000	28600000	52679
Chr03	27800000	28800000	40528
Chr03	28000000	29000000	39220
Chr03	28200000	29200000	19535
Chr03	28400000	29400000	21122
Chr03	28600000	29600000	36529
Chr09	1800000	2800000	467808
Chr03	28800000	29800000	65300
Chr09	2000000	3000000	487801
Chr03	29000000	30000000	83767
Chr09	2200000	3200000	495696
Chr03	29200000	30200000	108070
Chr09	2400000	3400000	488494
Chr03	29400000	30400000	101066
Chr09	2600000	3600000	488940
Chr03	29600000	30600000	133650
Chr09	2800000	3800000	492387
Chr09	3000000	4000000	488790
Chr09	3200000	4200000	502809
Chr09	3400000	4400000	512825
Chr09	3600000	4600000	519683
Chr03	29800000	30800000	124997
Chr03	30000000	31000000	150504
Chr03	30200000	31200000	168514
Chr03	30400000	31400000	190607
Chr03	30600000	31600000	156364
Chr03	30800000	31800000	141942
Chr09	3800000	4800000	510139
Chr03	31000000	32000000	109462
Chr09	4000000	5000000	527715
Chr03	31200000	32200000	67157
Chr09	4200000	5200000	515384
Chr03	31400000	32400000	63674
Chr09	4400000	5400000	497760
Chr03	31600000	32600000	59061
Chr09	4600000	5600000	476957
Chr09	4800000	5800000	495477
Chr09	5000000	6000000	497197
Chr09	5200000	6200000	486313
Chr09	5400000	6400000	499498
Chr09	5600000	6600000	499230
Chr02	19800000	20800000	130286
Chr02	20000000	21000000	124163
Chr02	20200000	21200000	103692
Chr02	20400000	21400000	95653
Chr13	1800000	2800000	366730
Chr02	20600000	21600000	84083
Chr13	2000000	3000000	350569
Chr02	20800000	21800000	66767
Chr13	2200000	3200000	343600
Chr02	21000000	22000000	40500
Chr13	2400000	3400000	321742
Chr02	21200000	22200000	32889
Chr13	2600000	3600000	279180
Chr02	21400000	22400000	36813
Chr13	2800000	3800000	264633
Chr02	21600000	22600000	28382
Chr13	3000000	4000000	264050
Chr13	3200000	4200000	239357
Chr13	3400000	4400000	233669
Chr13	3600000	4600000	261338
Chr03	31800000	32800000	91620
Chr03	32000000	33000000	106915
Chr03	32200000	33200000	127811
Chr03	32400000	33400000	149323
Chr03	32600000	33600000	151040
Chr09	5800000	6800000	472132
Chr03	32800000	33800000	115025
Chr09	6000000	7000000	425031
Chr03	33000000	34000000	118109
Chr09	6200000	7200000	440291
Chr03	33200000	34200000	118296
Chr09	6400000	7400000	419365
Chr03	33400000	34400000	108294
Chr09	6600000	7600000	410950
Chr03	33600000	34600000	126788
Chr09	6800000	7800000	423498
Chr09	7000000	8000000	425360
Chr09	7200000	8200000	420431
Chr09	7400000	8400000	422738
Chr09	7600000	8600000	470791
Chr02	21800000	22800000	26021
Chr02	22000000	23000000	45624
Chr02	22200000	23200000	59203
Chr02	22400000	23400000	86283
Chr13	3800000	4800000	224762
Chr02	22600000	23600000	97898
Chr13	4000000	5000000	200793
Chr02	22800000	23800000	106964
Chr13	4200000	5200000	197085
Chr02	23000000	24000000	100408
Chr13	4400000	5400000	197131
Chr02	23200000	24200000	89803
Chr13	4600000	5600000	185790
Chr02	23400000	24400000	65515
Chr13	4800000	5800000	180712
Chr02	23600000	24600000	70608
Chr13	5000000	6000000	145549
Chr13	5200000	6200000	102379
Chr13	5400000	6400000	91142
Chr13	5600000	6600000	71120
Chr03	33800000	34800000	145304
Chr03	34000000	35000000	116914
Chr03	34200000	35200000	117755
Chr03	34400000	35400000	112278
Chr03	34600000	35600000	117276
Chr09	7800000	8800000	500224
Chr03	34800000	35800000	142784
Chr09	8000000	9000000	498959
Chr03	35000000	36000000	181035
Chr09	8200000	9200000	491552
Chr03	35200000	36200000	193179
Chr09	8400000	9400000	490378
Chr03	35400000	36400000	190228
Chr09	8600000	9600000	454762
Chr03	35600000	36600000	155380
Chr09	8800000	9800000	437556
Chr09	9000000	10000000	425255
Chr09	9200000	10200000	435388
Chr09	9400000	10400000	430747
Chr09	9600000	10600000	422706
Chr02	23800000	24800000	83200
Chr02	24000000	25000000	72318
Chr02	24200000	25200000	74676
Chr02	24400000	25400000	87360
Chr13	5800000	6800000	95905
Chr02	24600000	25600000	81134
Chr13	6000000	7000000	155074
Chr02	24800000	25800000	70170
Chr13	6200000	7200000	185984
Chr02	25000000	26000000	98356
Chr13	6400000	7400000	221312
Chr02	25200000	26200000	102765
Chr13	6600000	7600000	242201
Chr02	25400000	26400000	114071
Chr13	6800000	7800000	230637
Chr02	25600000	26600000	114392
Chr13	7000000	8000000	217747
Chr13	7200000	8200000	221370
Chr13	7400000	8400000	201402
Chr13	7600000	8600000	158497
Chr03	35800000	36800000	126120
Chr03	36000000	37000000	105569
Chr03	36200000	37200000	103854
Chr03	36400000	37400000	116381
Chr03	36600000	37600000	140522
Chr09	9800000	10800000	404831
Chr03	36800000	37800000	141148
Chr09	10000000	11000000	415263
Chr03	37000000	38000000	158899
Chr09	10200000	11200000	396293
Chr03	37200000	38200000	162260
Chr09	10400000	11400000	416670
Chr03	37400000	38400000	154617
Chr09	10600000	11600000	401921
Chr03	37600000	38600000	154154
Chr09	10800000	11800000	372571
Chr09	11000000	12000000	346004
Chr09	11200000	12200000	353338
Chr09	11400000	12400000	342003
Chr09	11600000	12600000	336713
Chr02	25800000	26800000	126726
Chr02	26000000	27000000	130244
Chr02	26200000	27200000	119968
Chr02	26400000	27400000	114138
Chr13	7800000	8800000	144968
Chr02	26600000	27600000	122277
Chr13	8000000	9000000	143400
Chr02	26800000	27800000	115208
Chr13	8200000	9200000	112726
Chr02	27000000	28000000	77387
Chr13	8400000	9400000	111195
Chr02	27200000	28200000	95943
Chr13	8600000	9600000	108299
Chr02	27400000	28400000	74388
Chr13	8800000	9800000	117553
Chr02	27600000	28600000	57349
Chr13	9000000	10000000	102418
Chr13	9200000	10200000	91104
Chr13	9400000	10400000	74571
Chr13	9600000	10600000	90414
Chr03	37800000	38800000	168400
Chr03	38000000	39000000	150161
Chr03	38200000	39200000	145591
Chr03	38400000	39400000	162386
Chr03	38600000	39600000	148669
Chr03	38800000	39800000	138018
Chr09	11800000	12800000	337568
Chr03	39000000	40000000	124256
Chr09	12000000	13000000	351917
Chr03	39200000	40200000	148738
Chr09	12200000	13200000	329999
Chr03	39400000	40400000	156022
Chr09	12400000	13400000	358433
Chr03	39600000	40600000	175986
Chr09	12600000	13600000	326569
Chr09	12800000	13800000	371526
Chr09	13000000	14000000	368896
Chr09	13200000	14200000	391333
Chr09	13400000	14400000	394745
Chr09	13600000	14600000	435669
Chr02	27800000	28800000	61466
Chr02	28000000	29000000	61849
Chr02	28200000	29200000	56953
Chr02	28400000	29400000	61259
Chr13	9800000	10800000	86738
Chr02	28600000	29600000	71596
Chr13	10000000	11000000	76838
Chr02	28800000	29800000	66152
Chr13	10200000	11200000	127039
Chr02	29000000	30000000	71950
Chr13	10400000	11400000	141064
Chr02	29200000	30200000	55481
Chr13	10600000	11600000	129766
Chr02	29400000	30400000	48755
Chr13	10800000	11800000	131312
Chr02	29600000	30600000	43007
Chr13	11000000	12000000	119054
Chr13	11200000	12200000	82704
Chr13	11400000	12400000	77842
Chr13	11600000	12600000	61984
Chr09	13800000	14800000	413396
Chr09	14000000	15000000	419390
Chr09	14200000	15200000	409980
Chr09	14400000	15400000	373026
Chr09	14600000	15600000	346318
Chr09	14800000	15800000	366232
Chr09	15000000	16000000	358700
Chr09	15200000	16200000	348652
Chr09	15400000	16400000	369462
Chr09	15600000	16600000	372429
Chr02	29800000	30800000	39703
Chr02	30000000	31000000	27053
Chr02	30200000	31200000	28985
Chr02	30400000	31400000	34080
Chr13	11800000	12800000	54435
Chr02	30600000	31600000	39058
Chr13	12000000	13000000	70901
Chr02	30800000	31800000	57780
Chr13	12200000	13200000	55834
Chr02	31000000	32000000	62553
Chr13	12400000	13400000	63053
Chr02	31200000	32200000	60621
Chr13	12600000	13600000	76460
Chr02	31400000	32400000	70166
Chr13	12800000	13800000	65487
Chr02	31600000	32600000	57729
Chr13	13000000	14000000	63593
Chr13	13200000	14200000	68702
Chr13	13400000	14400000	67290
Chr13	13600000	14600000	81505
Chr09	15800000	16800000	348475
Chr09	16000000	17000000	323489
Chr09	16200000	17200000	345434
Chr09	16400000	17400000	324868
Chr09	16600000	17600000	323391
Chr01	19800000	20800000	127633
Chr09	16800000	17800000	334017
Chr01	20000000	21000000	129011
Chr09	17000000	18000000	368476
Chr01	20200000	21200000	125250
Chr09	17200000	18200000	370686
Chr01	20400000	21400000	132793
Chr09	17400000	18400000	365840
Chr01	20600000	21600000	124757
Chr09	17600000	18600000	372053
Chr01	20800000	21800000	152843
Chr01	21000000	22000000	134522
Chr01	21200000	22200000	139274
Chr01	21400000	22400000	111230
Chr01	21600000	22600000	83778
Chr02	31800000	32800000	33984
Chr02	32000000	33000000	31365
Chr02	32200000	33200000	33315
Chr02	32400000	33400000	11696
Chr13	13800000	14800000	106987
Chr02	32600000	33600000	9161
Chr13	14000000	15000000	125369
Chr02	32800000	33800000	14633
Chr13	14200000	15200000	128897
Chr02	33000000	34000000	24404
Chr13	14400000	15400000	127673
Chr02	33200000	34200000	40884
Chr13	14600000	15600000	123429
Chr02	33400000	34400000	41535
Chr13	14800000	15800000	113718
Chr02	33600000	34600000	67821
Chr13	15000000	16000000	86054
Chr13	15200000	16200000	74906
Chr13	15400000	16400000	65831
Chr13	15600000	16600000	50722
Chr09	17800000	18800000	359896
Chr09	18000000	19000000	293938
